Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	tree_length
39384	-189.8089	-252.1615	62.35251	0.026712	0.0621948	0.0108502	0.222532	0.0150964	0.1347	0.0261682	0.0650656	0.0377667	0.0330298	0.0564509	0.00949855	0.0908674	0.0106862	0.00291137	0.0142591	0.0197379	0.00516548	0.00178212	0.152345	0.0174086	0.0483624	0.0396833	0.128019	0.056964	0.0854045	0.0180305	0.0168311	0.0834195	0.00920584	0.0400369	0.0880001	0.0873374	0.0689279	0.0453781	0.0511661	0.0907603	0.0124461	0.0166471	0.0106323	0.00035793	0.0777356	0.0664168	0.117947	0.0365489	0.0492716	0.127754	0.0307555	0.183044	0.58875	1.69851	5.46316	32.5145	2.517499	0.0107341	0.0249928	0.0043601	0.0894238	0.00606642	0.0541288	0.0105156	0.0261464	0.0151764	0.0132729	0.0226846	0.00381696	0.0365147	0.00429419	0.00116992	0.00572995	0.00793159	0.00207573	0.000716137	0.0612192	0.0069956	0.0194342	0.0159466	0.0514441	0.0228908	0.0343195	0.00724548	0.00676352	0.0335218	0.00369933	0.0160887	0.0353625	0.0350962	0.0276984	0.018235	0.0205609	0.0364717	0.00500142	0.00668956	0.00427253	0.000143833	0.0312377	0.0266894	0.0473967	0.014687	0.0197996	0.0513375	2.488514
39420	-181.1757	-244.9427	63.76701	0.0223102	0.042823	0.0362465	0.014403	0.0184023	0.0390767	0.00411504	0.000687146	0.040832	0.014253	0.0456993	0.0144682	0.0258855	0.000244765	0.00154929	0.00362334	0.010935	0.01478	0.00810911	0.00454545	0.0139657	0.0195669	0.00205104	0.0248826	0.0116932	0.00855832	0.0372324	0.019305	0.00616377	0.0172715	0.00437153	0.00383802	0.00367585	0.00192661	0.0380199	0.0297128	0.00368609	0.00632779	0.00710675	0.00674032	0.0598168	0.0663149	0.0350683	0.0439461	0.00622329	0.00782192	0.00427059	0.010368	0.107708	0.498976	2.00411	9.28434	96.4509	3.303726	0.0261689	0.0502295	0.0425156	0.016894	0.0215851	0.0458352	0.00482676	0.000805992	0.0478941	0.0167182	0.0536032	0.0169706	0.0303626	0.000287098	0.00181725	0.00425002	0.0128262	0.0173364	0.00951163	0.00533161	0.0163811	0.0229511	0.00240578	0.0291862	0.0137156	0.0100385	0.043672	0.0226439	0.00722983	0.0202587	0.00512762	0.00450183	0.00431161	0.00225983	0.0445956	0.0348518	0.00432362	0.00742222	0.0083359	0.0079061	0.0701625	0.0777845	0.0411336	0.0515468	0.00729965	0.00917477	0.00500922	0.8525466
39456	-182.6102	-246.1831	63.57286	0.00811634	0.0288111	0.0132298	0.012616	0.013938	0.0439416	0.00708834	0.00492409	0.0171992	0.0164436	0.046556	0.0111688	0.0114327	0.00116262	0.00103743	0.0124895	0.000763595	0.00184962	0.000282087	0.0122351	0.0498762	0.00996074	0.00901933	0.00460118	0.00787351	0.0178733	0.0361369	0.0166766	0.00977661	0.00956604	0.00292186	0.0207642	0.0160943	0.0130499	0.0113861	0.00608332	0.0388545	0.0164909	0.00521798	0.0245136	0.0588602	0.0126218	0.00249552	0.0263616	0.0148114	0.00173132	0.010634	0.00693717	0.0885399	0.469382	2.13046	11.2943	144.151	3.594275	0.0112799	0.0400411	0.0183865	0.0175334	0.0193708	0.0610692	0.00985124	0.00684341	0.0239031	0.0228529	0.0647027	0.0155221	0.0158889	0.00161578	0.0014418	0.0173577	0.00106123	0.00257056	0.000392039	0.0170042	0.0693169	0.0138432	0.0125349	0.00639462	0.0109424	0.02484	0.0502223	0.0231768	0.0135873	0.0132947	0.00406075	0.0288577	0.0223676	0.0181365	0.0158241	0.00845447	0.0539992	0.0229187	0.00725185	0.0340685	0.0818027	0.0175416	0.00346823	0.0366369	0.0205846	0.00240615	0.0147789	0.7195383
39492	-183.1371	-246.523	63.38585	0.0402729	0.0860535	0.0509844	0.00673754	0.0638649	0.0331387	0.00760553	0.0320782	0.0241022	0.0132853	0.0244521	0.00161467	0.0503697	0.00101699	0.00202629	0.00664468	0.00414752	0.0160499	0.000209204	0.00335686	0.0286556	0.0620386	0.00404672	0.0367172	0.000697079	0.014093	0.0137457	0.00805921	0.0220539	0.0341429	0.000857854	0.0343876	0.0225779	0.00011438	0.0838992	0.0175887	0.00589263	0.0126883	0.000392933	0.0259784	0.0123455	0.0308551	0.0121631	0.000399803	0.00236183	0.00556175	0.0311315	0.007294	0.0907325	0.472978	2.11426	11.0214	137.099	3.558008	0.0406199	0.086795	0.0514237	0.00679559	0.0644152	0.0334243	0.00767106	0.0323546	0.0243098	0.0133998	0.0246628	0.00162858	0.0508037	0.00102576	0.00204374	0.00670194	0.00418326	0.0161882	0.000211006	0.00338579	0.0289025	0.0625731	0.00408159	0.0370336	0.000703085	0.0142144	0.0138642	0.00812865	0.0222439	0.0344371	0.000865245	0.0346839	0.0227724	0.000115366	0.0846221	0.0177402	0.0059434	0.0127976	0.000396319	0.0262022	0.0124519	0.0311209	0.0122679	0.000403247	0.00238218	0.00560967	0.0313997	0.9914575
39528	-175.152	-239.7976	64.64564	0.0789944	0.0203121	0.00521111	0.0339644	0.0617536	0.023826	0.010153	0.0634703	0.00897254	0.0248003	0.0641877	0.00409665	0.0192067	0.00342304	0.00632994	0.00314419	0.0187095	0.0212077	0.00894488	0.0189476	0.0228179	0.0360609	0.00947473	0.0453646	0.00683889	0.0555649	0.0318783	0.0688611	0.0812853	0.00719389	0.0250762	0.0179335	0.0237435	0.00199097	0.0241053	0.0193817	0.0272841	0.0140376	0.0514542	0.00160123	0.0140449	0.0129797	0.00291843	0.0223284	0.0207688	0.0285745	0.0301673	0.0572605	0.247858	0.647146	1.54525	4.03457	17.464	2.068081	0.0656434	0.0168791	0.00433037	0.028224	0.0513165	0.0197991	0.008437	0.0527431	0.00745607	0.0206088	0.0533392	0.00340427	0.0159606	0.00284451	0.0052601	0.00261279	0.0155473	0.0176233	0.00743309	0.0157452	0.0189614	0.0299662	0.00787339	0.0376975	0.00568304	0.0461738	0.0264905	0.0572227	0.0675471	0.00597804	0.020838	0.0149025	0.0197306	0.00165447	0.0200312	0.0161059	0.0226727	0.0116651	0.0427578	0.0013306	0.0116711	0.010786	0.00242518	0.0185547	0.0172586	0.0237451	0.0250687	1.203387
39564	-183.7946	-246.8051	63.01056	0.0076335	0.00500096	0.00113048	0.00135589	0.0314452	0.0438887	0.00795597	0.00681427	0.0143855	0.0157383	0.0596223	0.00122293	0.0385216	0.000950541	0.0249146	0.00402557	0.00645171	0.00676139	0.00232385	0.00468935	0.053002	0.0317121	0.0255878	0.0362835	0.0167331	0.0169215	0.0185718	0.00147168	0.0399907	0.0606067	0.0151782	0.0161778	0.000694739	0.000584265	0.00696122	0.0282526	0.00525353	0.00140308	0.00965789	0.0100257	0.0239465	0.000855537	0.00188801	0.0135989	0.00643101	0.011521	0.0937759	0.00355862	0.0639373	0.42405	2.35821	15.6403	281.007	4.076938	0.00917577	0.00601136	0.00135889	0.00162984	0.0377984	0.0527559	0.00956339	0.00819102	0.0172919	0.018918	0.0716684	0.00147001	0.0463045	0.00114259	0.0299483	0.0048389	0.00775521	0.00812745	0.00279336	0.00563679	0.0637106	0.0381193	0.0307576	0.0436142	0.0201139	0.0203403	0.022324	0.00176902	0.0480704	0.0728517	0.0182448	0.0194464	0.000835103	0.000702309	0.00836766	0.0339608	0.00631495	0.00168656	0.0116092	0.0120512	0.0287846	0.00102839	0.00226946	0.0163464	0.00773033	0.0138487	0.112722	0.8319192
39600	-181.5506	-244.7386	63.18803	0.0203777	0.00140588	0.0178653	0.0455494	0.0590296	0.0387922	0.0120539	0.0128126	0.0183562	0.00987316	0.00968953	0.00961541	0.0260809	0.00818627	0.0223178	0.00916089	0.00934033	0.0445672	0.0267051	0.00423053	0.0392874	0.0372977	0.0309271	0.0267221	0.0262758	0.0101956	0.00756884	0.014667	0.02501	0.0405484	0.0125963	0.0274849	0.0260609	0.0428573	0.00383621	0.0199817	0.00695484	0.000499273	0.0209845	0.0141865	0.0395738	0.00596935	0.00996452	0.0159774	0.00214871	0.0202403	0.0539379	0.00552017	0.0792035	0.453345	2.20583	12.6257	181.154	3.759485	0.0206301	0.0014233	0.0180866	0.0461136	0.0597608	0.0392727	0.0122032	0.0129713	0.0185836	0.00999546	0.00980956	0.00973452	0.0264039	0.00828767	0.0225942	0.00927437	0.00945603	0.0451193	0.0270359	0.00428294	0.0397741	0.0377597	0.0313102	0.0270532	0.0266013	0.0103219	0.0076626	0.0148487	0.0253198	0.0410507	0.0127524	0.0278253	0.0263837	0.0433882	0.00388373	0.0202293	0.007041	0.000505458	0.0212444	0.0143622	0.040064	0.0060433	0.010088	0.0161753	0.00217532	0.020491	0.054606	0.9877641
39636	-182.642	-245.6892	63.04723	0.00853401	0.0926805	0.00284381	0.0328677	0.0318314	0.0445591	0.0024591	0.015704	0.0505315	0.0397015	0.0169148	0.0164401	0.132697	0.00604293	0.00836401	0.0186964	0.0102705	0.0420881	0.00675081	0.0393439	0.102073	0.0349855	0.0369892	0.0225741	0.0260377	0.0675501	0.0214701	0.00269906	0.0236448	0.0204471	0.0271411	0.0362403	0.0474788	0.00496315	0.0120023	0.00221865	0.0177158	0.00794433	0.0225172	0.0186032	0.00887973	0.0228344	0.020142	0.0041579	0.00315337	0.00810413	0.0939158	0.00783742	0.0939686	0.478178	2.09127	10.6418	127.593	3.506049	0.00638866	0.0693818	0.00212891	0.0246052	0.0238294	0.0333575	0.00184091	0.0117562	0.0378285	0.029721	0.0126626	0.0123072	0.0993389	0.00452382	0.00626141	0.0139963	0.00768862	0.0315077	0.00505374	0.0294533	0.0764132	0.0261906	0.0276906	0.0168992	0.0194922	0.0505688	0.0160728	0.00202055	0.0177008	0.015307	0.0203182	0.02713	0.0355432	0.00371548	0.00898508	0.00166091	0.0132623	0.00594722	0.0168567	0.0139266	0.00664748	0.0170941	0.0150786	0.00311266	0.00236065	0.00606685	0.0703065	1.335805
39672	-185.4655	-248.8171	63.35161	0.0233895	0.014722	0.00262037	0.0145367	0.0497669	0.034618	0.00110925	0.00445377	0.0508452	0.005222	0.0303996	0.0228989	0.0360989	0.00525654	0.00764242	0.0282265	0.019943	0.00520091	0.0072581	0.0089159	0.0624391	0.0404304	0.0345578	0.00305362	0.00384331	0.00905345	0.00399632	0.0140498	0.0165634	0.0165028	0.0173152	0.00489599	0.0166328	0.0190513	0.0176296	0.0122662	0.00649604	0.0170889	0.00391663	3.99184e-05	0.00172759	0.00508364	0.00369884	0.0130835	0.0319247	0.0329059	0.0348547	0.00560679	0.0798073	0.45442	2.20061	12.5302	178.355	3.748227	0.0286557	0.0180366	0.00321036	0.0178096	0.060972	0.0424122	0.001359	0.00545654	0.062293	0.00639774	0.0372441	0.0280546	0.0442266	0.00644006	0.00936312	0.0345818	0.0244332	0.00637191	0.00889228	0.0109233	0.0764973	0.0495333	0.0423386	0.00374114	0.00470864	0.0110918	0.00489609	0.0172131	0.0202926	0.0202184	0.0212137	0.00599833	0.0203777	0.0233407	0.0215989	0.015028	0.00795864	0.0209365	0.00479846	4.89061e-05	0.00211656	0.00622823	0.00453164	0.0160292	0.0391126	0.0403147	0.0427023	0.8162256
39708	-185.8996	-248.9811	63.08157	0.0690327	0.0350285	0.0204209	0.0465414	0.0505567	0.0267409	0.0105319	0.00422712	0.0430576	0.00424342	0.0843857	0.0622501	0.0386506	0.000459395	0.000348762	0.0742347	0.0265323	0.16536	0.0199536	0.0195542	0.071487	0.0447886	0.0375417	0.0453578	0.00628868	0.0429251	0.0639576	0.0476506	0.0244397	0.0575583	0.0380223	0.00902801	0.0148627	0.0426004	0.0343725	0.029707	0.0282571	0.0221409	0.0113376	0.000176807	0.0106201	0.110687	0.0583983	0.149896	0.03778	0.0911306	0.0718997	0.0298383	0.180361	0.586044	1.70636	5.54443	33.514	2.539391	0.0344299	0.0174704	0.0101849	0.0232124	0.025215	0.013337	0.00525275	0.00210826	0.0214749	0.00211639	0.0420871	0.0310471	0.0192769	0.000229122	0.000173944	0.0370243	0.0132329	0.082473	0.0099518	0.0097526	0.0356539	0.0223382	0.0187238	0.0226221	0.00313646	0.0214088	0.0318987	0.0237656	0.0121892	0.028707	0.0189635	0.00450269	0.00741271	0.0212469	0.0171432	0.0148163	0.0140932	0.0110427	0.00565458	8.81818e-05	0.00529674	0.0552051	0.029126	0.0747603	0.0188427	0.0454511	0.0358598	2.005024
39744	-182.9053	-246.615	63.70972	0.0969761	0.0542914	0.000441408	0.00674943	0.0949232	0.033582	0.00713111	0.00807124	0.0124762	0.0215289	0.0387737	0.0508196	0.038811	0.0127491	0.00354813	0.00757456	0.010988	0.0257707	0.0233287	0.0683441	0.0154031	0.0489534	0.0432821	0.0282154	0.0172971	0.0386933	0.00926747	0.0437102	0.0369537	0.0196087	0.0354186	0.00150146	0.000150874	0.0257756	0.0176873	0.00819446	0.0263207	0.00716969	0.0206319	0.00200382	0.0102938	0.0361278	0.011421	0.055262	0.0364784	0.0350379	0.0296593	0.0177326	0.139934	0.541431	1.84696	7.14624	56.3932	2.915665	0.0759169	0.0425016	0.000345552	0.00528374	0.0743098	0.0262894	0.00558253	0.0063185	0.00976688	0.0168537	0.0303537	0.0397837	0.0303828	0.00998055	0.00277762	0.00592968	0.00860187	0.0201744	0.0182626	0.0535026	0.0120582	0.0383228	0.0338831	0.0220882	0.0135409	0.0302907	0.00725496	0.0342182	0.0289289	0.0153505	0.0277271	0.0011754	0.00011811	0.0201782	0.0138463	0.00641496	0.020605	0.00561273	0.0161515	0.00156868	0.00805842	0.0282824	0.00894081	0.0432614	0.0285568	0.0274292	0.0232185	1.277398
39780	-183.3488	-245.0841	61.7353	0.00919686	0.0552859	0.00312632	0.10812	0.184658	0.0137854	0.00880805	0.00397355	0.000463068	0.00298551	0.0638467	0.0097773	0.087917	0.0309967	0.0116089	0.00812405	0.00705682	0.0163824	0.00759156	0.0665219	0.0155317	0.0489164	0.00759741	0.0348065	0.0831959	0.00312484	0.000438748	0.087917	0.0160843	0.00867799	0.0133884	0.0729583	0.000403452	0.0173055	0.0249033	0.0287551	0.0222371	0.00140835	0.0139193	0.0118491	0.143584	0.026551	0.0198912	0.0235145	0.0386801	0.0320346	0.0330111	0.00181419	0.0460312	0.382734	2.61278	21.7244	551.21	4.564095	0.00600744	0.036113	0.00204213	0.0706247	0.12062	0.00900469	0.00575347	0.00259555	0.000302479	0.00195015	0.041705	0.00638659	0.0574279	0.0202472	0.007583	0.00530668	0.00460955	0.0107011	0.00495885	0.0434525	0.0101454	0.0319524	0.00496267	0.0227358	0.0543441	0.00204117	0.000286593	0.0574279	0.0105064	0.00566851	0.00874541	0.0476568	0.000263537	0.011304	0.016267	0.018783	0.0145254	0.00091994	0.00909214	0.00773991	0.0937898	0.0173433	0.0129931	0.0153598	0.0252661	0.0209252	0.021563	1.530911
39816	-178.2666	-242.1648	63.89823	0.00793852	0.0130941	0.0229348	0.0128475	0.0539583	0.032916	0.00699868	0.00629113	0.00501435	0.0339368	0.0111252	0.0175937	0.051272	0.0262194	0.0205397	0.0124831	0.00639624	0.0350139	0.0352948	0.0899872	0.0413039	0.211294	0.0394853	0.0050376	0.056129	0.0203402	0.054809	0.0950128	0.0179319	0.0200814	0.0143246	0.0759497	0.00347075	0.010718	0.00474274	0.0129117	0.0515465	0.00104555	0.0031482	0.0339939	0.0556358	0.0324546	0.00703744	0.0182486	0.00374951	0.0319537	0.018046	0.0306993	0.182881	0.588586	1.69899	5.46803	32.574	2.518821	0.00550423	0.00907889	0.015902	0.00890792	0.0374124	0.0228225	0.00485259	0.004362	0.00347674	0.0235303	0.00771375	0.0121987	0.0355498	0.0181794	0.0142414	0.00865525	0.00443488	0.0242772	0.0244719	0.0623933	0.0286383	0.146502	0.0273775	0.00349286	0.0389174	0.014103	0.0380022	0.0658778	0.0124332	0.0139236	0.00993208	0.0526603	0.00240647	0.0074314	0.00328841	0.00895245	0.0357402	0.00072494	0.00218283	0.0235699	0.0385755	0.0225027	0.00487946	0.0126528	0.00259975	0.0221553	0.0125123	1.442258
39852	-188.9676	-252.1281	63.16044	0.0307278	0.0369756	0.0132533	0.0614771	0.283427	0.0107482	0.011722	0.0148679	0.0297337	0.02062	0.0452417	0.055967	0.109108	0.0645178	0.0566132	0.0265237	0.00957492	0.0530447	0.0418309	0.0255754	0.0617886	0.0744477	0.0185764	0.0108002	0.0284778	0.0180453	0.142614	0.0680047	0.0839944	0.0425364	0.0113687	0.0100824	0.0129361	0.0305282	0.108471	0.0305521	0.227781	0.0199983	0.0502111	0.0456225	0.0433802	0.0749823	0.0462565	0.0156251	0.0341584	0.0162588	0.041047	0.0724802	0.278052	0.670776	1.49081	3.59645	13.7969	1.897652	0.0129648	0.0156009	0.00559188	0.0259387	0.119585	0.00453494	0.0049458	0.00627314	0.0125454	0.00870007	0.0190885	0.0236138	0.0460351	0.0272216	0.0238865	0.011191	0.00403989	0.0223809	0.0176494	0.0107909	0.0260701	0.0314113	0.00783784	0.00455688	0.0120155	0.00761376	0.0601721	0.0286928	0.0354393	0.0179471	0.00479672	0.00425402	0.00545807	0.0128806	0.0457667	0.0128906	0.0961064	0.00843776	0.0211853	0.0192492	0.0183032	0.0316368	0.0195167	0.00659258	0.0144122	0.00685996	0.0173187	2.370095
39888	-192.3411	-256.4769	64.13586	0.00925996	0.0115269	0.00430744	0.0211918	0.0185485	0.00428359	0.0180474	0.0229252	0.0303606	0.00648388	0.0101145	0.0037688	0.0106862	0.00241755	0.0188873	0.0102533	0.00800912	0.0297035	0.00490784	0.0203034	0.00111914	0.0466039	0.011853	0.0193038	0.00350994	0.00386469	0.0232008	0.000386618	0.0215235	0.00854685	0.0316445	0.000868008	0.00382921	0.00730479	0.0287919	0.00779107	0.0213123	0.00120441	0.00554186	0.00671573	0.00231435	0.00942263	0.00663109	0.00801142	0.00584938	0.0045617	0.00182419	0.0137465	0.123592	0.520856	1.91992	8.09112	72.7459	3.099777	0.0165499	0.0206015	0.0076985	0.0378751	0.0331509	0.00765586	0.0322553	0.0409732	0.0542622	0.0115883	0.0180771	0.0067358	0.0190989	0.00432078	0.0337565	0.0183253	0.0143143	0.0530876	0.00877156	0.0362873	0.00200019	0.083293	0.0211844	0.0345008	0.00627316	0.00690717	0.0414657	0.000690985	0.038468	0.0152754	0.0565568	0.00155135	0.00684377	0.0130555	0.0514585	0.0139246	0.0380905	0.00215258	0.0099047	0.0120027	0.00413633	0.0168406	0.0118514	0.0143184	0.0104543	0.00815292	0.00326029	0.5595176
39924	-191.3592	-255.1816	63.82234	0.0267532	0.0162947	0.00840411	0.00747897	0.0158993	0.00465555	0.00236601	0.0215998	0.00477255	0.0046881	0.00286256	0.011226	0.0140513	0.00722566	0.00207365	0.00430886	0.0150983	0.0180177	0.00876724	0.0168164	0.0384712	0.00508143	0.00970265	0.0175931	0.025631	0.00696015	0.0020254	0.00495388	0.0168518	0.0318038	0.0316023	0.00835777	0.000790904	0.00757	0.00212596	0.00889753	0.0134429	0.0114651	0.0343273	0.0187783	0.0107818	0.0174157	0.00363636	0.0123616	0.0166992	0.000583004	0.0165885	0.00900012	0.100527	0.488349	2.04772	9.9476	111.11	3.406028	0.0455097	0.0277188	0.0142961	0.0127224	0.0270462	0.0079195	0.0040248	0.0367432	0.00811854	0.00797488	0.00486947	0.0190964	0.0239025	0.0122915	0.00352746	0.00732976	0.0256836	0.0306497	0.0149138	0.0286061	0.065443	0.00864397	0.0165051	0.0299274	0.0436007	0.0118398	0.00344539	0.00842699	0.0286665	0.0541012	0.0537584	0.0142173	0.0013454	0.0128773	0.00361645	0.0151355	0.0228675	0.0195031	0.0583938	0.0319436	0.0183407	0.0296256	0.00618577	0.0210281	0.0284069	0.000991741	0.0282185	0.5878587
39960	-187.4583	-251.4593	64.00097	0.0169865	0.00399591	0.0189115	0.0377074	0.151983	0.051138	0.00749351	0.0331141	0.00294973	0.0276815	0.0407705	0.0360413	0.0685143	0.00830257	0.0259716	0.0521216	0.0200626	0.0176991	0.0183025	0.0635428	0.0995901	0.0142667	0.0125461	0.00732925	0.0364937	0.0212101	0.0684735	0.0025266	0.0421073	0.0120458	0.0915441	0.0617339	0.00919273	0.0470539	0.015075	0.00620185	0.00903967	0.00279615	0.0130705	0.0359543	0.00490976	0.0206058	0.038243	0.0280593	0.00820796	0.0207665	0.00332559	0.0349674	0.194868	0.600361	1.66567	5.13167	28.598	2.424694	0.0118319	0.00278333	0.0131727	0.0262649	0.105863	0.0356198	0.00521956	0.0230654	0.00205462	0.0192814	0.0283985	0.0251043	0.0477232	0.00578311	0.0180903	0.036305	0.0139744	0.0123282	0.0127485	0.0442603	0.0693689	0.00993739	0.00873891	0.00510514	0.0254195	0.0147738	0.0476948	0.00175989	0.0293296	0.00839043	0.0637645	0.0430004	0.00640314	0.0327751	0.0105004	0.00431986	0.00629653	0.00194764	0.00910414	0.0250438	0.00341986	0.0143528	0.0266379	0.0195445	0.0057172	0.0144648	0.00231642	1.43566
39996	-189.963	-252.3796	62.41665	0.0132508	0.0692746	0.00994158	0.102701	0.150873	0.168776	0.0671547	0.0226934	0.0511395	0.0632596	0.202248	0.0118766	0.232087	0.000830061	0.0303963	0.0842113	0.0686827	0.109037	0.0194809	0.17195	0.0770574	0.0353596	0.0134855	0.0228015	0.122535	0.0117224	0.0159211	0.0232682	0.0619584	0.0244322	0.137511	0.107434	0.00989644	0.0175387	0.149787	0.0103868	0.0017894	0.0172899	0.0945408	0.0329859	0.00670074	0.0237451	0.0209294	0.0935128	0.0375158	0.0356322	0.0270134	0.0815758	0.294554	0.682951	1.46423	3.39496	12.2585	1.812172	0.00459679	0.0240319	0.00344881	0.0356277	0.0523389	0.0585495	0.0232964	0.00787252	0.0177407	0.0219452	0.0701614	0.00412008	0.0805125	0.000287954	0.0105447	0.0292135	0.0238265	0.0378258	0.00675807	0.0596507	0.0267317	0.0122665	0.00467822	0.00791	0.0425084	0.00406657	0.00552315	0.00807189	0.0214938	0.0084757	0.0477037	0.0372697	0.00343315	0.00608428	0.0519622	0.00360326	0.000620756	0.005998	0.0327969	0.011443	0.00232454	0.00823735	0.00726057	0.0324402	0.0130145	0.012361	0.00937116	2.882616
40032	-189.3938	-250.8266	61.43279	0.0646459	0.0386825	0.00184437	0.0269189	0.171275	0.0432751	0.0149088	0.112525	0.00627677	0.0234274	0.0132479	0.0205774	0.0314579	0.0021424	0.00587986	0.0470498	0.0183057	0.0464923	0.012765	0.0188327	0.0049839	0.024798	0.0197873	0.0591242	0.0649264	0.0099955	0.00151921	0.120728	0.0845268	0.0288487	0.0781349	0.00763456	0.0161384	0.000735928	0.091779	0.0105939	0.0194113	0.0186727	0.0367343	0.00740214	0.00238992	0.0424592	0.0152233	0.0446389	0.0162897	0.0081653	0.00435394	0.00126199	0.0385636	0.362171	2.76113	25.9312	792.401	4.826534	0.0414257	0.0247881	0.00118189	0.0172499	0.109755	0.0277311	0.00955369	0.0721069	0.00402221	0.0150125	0.00848936	0.0131862	0.0201585	0.00137287	0.00376787	0.03015	0.0117305	0.0297927	0.00817992	0.0120682	0.00319373	0.0158908	0.0126799	0.0378874	0.0416055	0.00640521	0.000973522	0.0773637	0.0541656	0.0184865	0.0500696	0.0048923	0.0103416	0.00047159	0.0588129	0.00678865	0.0124389	0.0119657	0.0235397	0.00474336	0.00153148	0.0272083	0.00975527	0.028605	0.0104386	0.00523241	0.00279005	1.560525
40068	-193.6102	-253.7784	60.16824	0.00210466	0.00422203	0.0134202	0.0469694	0.0152163	0.0934929	0.00245805	0.00301278	0.000676447	0.00275932	0.00684249	0.00111556	0.000103571	0.0194216	0.00592166	0.00185834	0.00801699	0.0167002	0.00159307	0.0228033	0.00522924	0.0122056	0.00279605	0.0155179	0.0106538	0.0366273	0.00300467	0.0428569	0.000870082	0.00370154	0.000420501	0.00382512	0.00529978	0.0505127	0.0264358	0.0141729	0.00402605	0.0182658	0.0215939	0.0197316	0.00809262	0.00931904	0.0158158	0.041761	0.004851	0.0072169	0.0136306	6.00828e-05	0.00873546	0.227887	4.38814	114.476	16643.7	7.028075	0.00315473	0.00632852	0.0201159	0.0704037	0.0228082	0.140139	0.00368444	0.00451595	0.00101395	0.00413602	0.0102564	0.00167214	0.000155246	0.0291116	0.00887615	0.00278552	0.0120169	0.0250323	0.00238789	0.0341805	0.00783825	0.0182954	0.00419107	0.0232603	0.0159694	0.0549017	0.00450379	0.0642395	0.00130419	0.00554834	0.000630302	0.00573359	0.00794399	0.075715	0.0396254	0.0212442	0.00603477	0.0273791	0.0323677	0.0295762	0.0121303	0.0139686	0.0237068	0.0625968	0.0072713	0.0108176	0.0204313	0.6671431
