Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	tree_length
4572	-183.3217	-246.8866	63.56489	0.00935833	0.0203066	0.00458416	0.028682	0.0381888	0.0435638	0.00183136	0.00173169	0.018219	0.019194	0.0458722	0.00224069	0.00991786	0.065433	0.0335424	0.00160177	0.00410671	0.0163304	0.00939905	0.00961528	0.0605834	0.0577086	0.00357718	0.0164665	0.0049939	0.0097761	0.00565503	0.00396433	0.0276645	0.00190145	0.0197621	0.0594897	0.0125488	0.0028308	0.0150849	0.00772734	0.0225346	0.0104883	0.0131719	0.00104314	0.000356588	0.0458702	0.0227187	0.00704837	0.0255595	0.00664815	0.00827429	0.00788136	0.0942252	0.478585	2.08949	10.6129	126.882	3.502007	0.0109177	0.0236903	0.00534803	0.0334614	0.0445523	0.050823	0.00213652	0.00202025	0.0212549	0.0223924	0.0535161	0.00261407	0.0115705	0.0763363	0.0391316	0.00186868	0.00479102	0.0190515	0.0109652	0.0112175	0.0706786	0.0673248	0.00417326	0.0192104	0.00582605	0.0114051	0.00659735	0.00462491	0.0322744	0.0022183	0.0230551	0.0694026	0.0146398	0.00330251	0.0175985	0.00901497	0.0262896	0.012236	0.0153668	0.00121696	0.000416007	0.0535136	0.0265044	0.00822286	0.0298185	0.00775595	0.00965306	0.8571675
4608	-189.7168	-252.7771	63.06029	0.00200317	0.00233222	0.00959875	0.00317214	0.0130874	0.0140541	0.00187028	0.00571784	0.00725632	0.00197424	0.000576482	0.0145968	0.00442393	0.011449	0.00457143	0.00581504	0.00314556	0.00250889	0.0159163	0.0308437	0.00835093	0.0133797	0.0137307	0.00422531	0.0105622	0.00303493	0.00118724	0.00696103	0.00573887	0.00915335	0.00537603	0.00610625	0.000427242	0.00370288	0.00755178	0.00301108	0.00577106	0.000839273	0.00229707	0.00404351	0.00343356	0.0147982	0.00262174	0.00348509	0.0156249	0.00278431	0.00265879	0.00349115	0.0633431	0.422817	2.36509	15.787	286.439	4.09078	0.00634375	0.00738581	0.0303979	0.0100457	0.041446	0.0445073	0.00592289	0.0181076	0.0229797	0.00625212	0.00182564	0.046226	0.0140099	0.0362573	0.0144771	0.0184154	0.00996153	0.00794528	0.0504047	0.0976776	0.0264462	0.0423716	0.043483	0.013381	0.033449	0.00961119	0.00375981	0.0220446	0.0181742	0.0289873	0.0170251	0.0193376	0.00135301	0.0117265	0.0239154	0.00953565	0.0182761	0.00265786	0.00727449	0.0128052	0.0108736	0.0468636	0.00830266	0.0110368	0.0494818	0.00881751	0.00842001	0.3157707
4644	-193.0796	-256.6497	63.57014	0.00800666	0.0403473	0.0442218	0.00438056	0.0255998	0.0304061	0.0030124	0.00219179	0.00937953	0.0956842	0.223927	0.00667444	0.0732517	0.00633292	0.0275851	0.0199731	0.0544454	0.031974	0.0272529	0.0608617	0.0389601	0.0551233	0.0723556	0.00268356	0.147992	0.0218363	0.00388252	0.0373916	0.0168644	0.00729221	0.0147492	0.0130535	0.0492935	0.0296638	0.0495589	0.0234472	0.00444874	0.00165826	0.0468388	0.0257248	0.020364	0.0179941	0.0147542	0.0285131	0.0190459	0.0192722	0.0128359	0.025697	0.167686	0.572871	1.74559	5.96354	38.915	2.647429	0.00503213	0.025358	0.0277931	0.00275315	0.0160893	0.01911	0.00189327	0.00137752	0.00589497	0.0601369	0.140737	0.00419484	0.0460382	0.0039802	0.0173371	0.012553	0.0342186	0.0200954	0.0171283	0.0382512	0.0244862	0.0346446	0.045475	0.0016866	0.0930119	0.013724	0.00244014	0.0235004	0.0105992	0.00458311	0.00926975	0.00820402	0.0309807	0.0186435	0.0311475	0.0147364	0.00279601	0.0010422	0.0294379	0.0161679	0.0127987	0.0113092	0.00927293	0.0179203	0.0119702	0.0121124	0.00806728	1.591106
4680	-179.056	-243.0308	63.97479	0.0264871	0.000315577	0.0173209	0.000805277	0.0521374	0.0348811	0.0010518	0.000559371	0.00171443	0.00502704	0.0365242	0.0118411	0.049801	0.00377279	0.00618	0.0113635	0.0488569	0.017574	0.0540902	0.0331307	0.0457562	0.0703973	0.0341897	0.0167244	0.00548383	0.0235014	0.0349869	0.0305465	0.0168679	0.0380317	0.00238087	0.0152269	0.00432052	0.00197205	0.0077171	0.00489779	0.00151325	0.0556756	0.0163997	0.013635	0.0294813	0.159542	0.0156914	0.0110029	0.0155683	0.0291562	0.0230656	0.0203878	0.149788	0.553049	1.80816	6.67612	49.0489	2.814775	0.0232921	0.000277512	0.0152316	0.000708143	0.0458485	0.0306736	0.000924932	0.000491899	0.00150763	0.00442067	0.0321186	0.0104128	0.043794	0.00331771	0.00543455	0.00999279	0.0429637	0.0154542	0.0475657	0.0291345	0.0402371	0.0619059	0.0300657	0.0147071	0.00482236	0.0206666	0.0307667	0.0268619	0.0148333	0.0334443	0.00209368	0.0133902	0.00379937	0.00173418	0.00678625	0.00430701	0.00133072	0.0489599	0.0144215	0.0119903	0.0259253	0.140298	0.0137987	0.0096757	0.0136904	0.0256393	0.0202834	1.137167
4716	-192.3776	-255.5226	63.14505	0.0861926	0.0306512	0.00511339	0.0458859	0.044628	0.0790882	0.0116718	0.0302453	0.0588936	0.0192118	0.0095774	0.00755397	0.0585854	0.00364577	0.0183546	0.0647802	0.0018275	0.0187206	0.0101688	0.00539335	0.00127044	0.0180513	0.00491614	0.00687648	0.0460551	0.0350451	0.0389372	0.0173395	0.142068	0.0313953	0.0906259	0.0136224	0.0284135	0.0171201	0.0545222	0.0499961	0.00134396	0.18376	0.0721252	0.00951006	0.00950083	0.110566	0.0173304	0.0545035	0.0163061	0.0347354	0.0366835	0.0195287	0.146675	0.549438	1.82004	6.81778	51.2068	2.845906	0.049174	0.0174869	0.00291725	0.0261785	0.0254608	0.0451208	0.00665892	0.0172553	0.0335995	0.0109606	0.00546403	0.00430964	0.0334237	0.00207996	0.0104716	0.0369579	0.00104261	0.0106804	0.00580143	0.00307697	0.0007248	0.0102985	0.00280472	0.00392312	0.026275	0.0199937	0.0222142	0.00989242	0.0810516	0.0179114	0.0517032	0.00777174	0.0162103	0.00976725	0.0311056	0.0285234	0.000766749	0.104837	0.0411483	0.00542561	0.00542035	0.0630795	0.00988719	0.0310949	0.00930285	0.019817	0.0209284	1.752809
4752	-183.8027	-247.1329	63.3302	0.00364356	0.0065272	0.0122376	0.00408014	0.0261529	0.0123381	0.00330802	0.00440261	0.00293901	0.0144202	0.0117575	0.0184769	0.0288342	0.00106227	0.000136816	0.000708412	0.0146735	0.0264869	0.0204003	0.014044	0.0131781	0.0315992	0.0550323	0.0117232	0.00229935	0.0217899	0.020547	0.00636698	0.00154509	0.0471929	0.00368072	0.0160317	0.026862	0.018575	0.0136893	0.00732984	0.00101366	0.0048867	0.0642114	0.0133014	0.00718163	0.00214944	0.00177657	0.0356971	0.0042524	0.00388194	0.00886502	0.00477713	0.0738115	0.443481	2.25489	13.548	209.331	3.864019	0.00542769	0.00972336	0.0182299	0.00607805	0.0389592	0.0183797	0.00492785	0.00655843	0.00437815	0.0214813	0.0175148	0.0275245	0.0429534	0.00158243	0.00020381	0.0010553	0.0218586	0.0394567	0.0303897	0.0209209	0.0196311	0.0470724	0.0819799	0.0174637	0.00342527	0.0324598	0.0306082	0.0094847	0.00230167	0.0703019	0.00548305	0.0238819	0.0400155	0.0276707	0.0203925	0.010919	0.00151001	0.00727956	0.0956537	0.0198146	0.0106983	0.00320196	0.00264651	0.0531768	0.00633467	0.0057828	0.0132059	0.6712901
4788	-177.8654	-240.9785	63.11305	0.0190788	0.0615123	0.0983504	0.00687783	0.038534	0.0678954	0.0128689	0.0409612	0.0578055	0.0152581	0.00195618	0.0524992	0.134777	0.0017691	0.000259787	0.0362471	0.0328937	0.0522469	0.117114	0.0940373	0.0451647	0.0300422	0.107654	0.00734471	0.052203	0.0264594	0.165943	0.0203581	0.00664954	0.0493233	0.0202187	0.00504063	0.0489673	0.0591526	0.0731261	0.000378133	0.000206886	0.0051543	0.0688086	0.219201	0.00961588	0.044322	0.011978	0.0311045	0.0829911	0.00794635	0.166811	0.0594498	0.252435	0.650851	1.53645	3.96141	16.8209	2.040951	0.00826242	0.026639	0.0425924	0.00297857	0.0166878	0.0294033	0.00557311	0.017739	0.0250337	0.00660779	0.00084716	0.0227357	0.0583676	0.000766141	0.000112505	0.0156974	0.0142452	0.0226264	0.0507182	0.0407245	0.0195594	0.0130103	0.0466216	0.00318076	0.0226074	0.0114587	0.0718644	0.00881642	0.0028797	0.0213603	0.00875606	0.00218293	0.0212062	0.0256171	0.0316685	0.000163757	8.95954e-05	0.00223216	0.0297988	0.094929	0.00416433	0.0191944	0.00518728	0.0134703	0.0359408	0.0034413	0.0722406	2.309109
4824	-174.402	-236.2754	61.87333	0.0595463	0.092211	0.0677199	0.0097928	0.119959	0.0279807	0.0588305	0.0034368	0.0507519	0.065879	0.0300289	0.0654335	0.0829195	0.000756028	0.00013156	0.107697	0.0264087	0.0265503	0.100902	0.0454499	0.0174677	0.010216	0.0687417	0.0122864	0.0448936	0.0330182	0.143827	0.0858981	0.0701507	0.00366928	0.0117088	0.0133419	0.0134444	0.00110219	0.0290534	0.00946129	0.000805557	0.0423115	0.039686	0.158835	0.00597988	0.0325851	0.0131587	0.0685876	0.153917	0.0318433	0.103969	0.00967511	0.104136	0.493752	2.02531	9.60286	103.358	3.353737	0.0263206	0.040759	0.0299335	0.0043286	0.0530242	0.012368	0.0260042	0.00151913	0.0224333	0.0291198	0.0132734	0.0289229	0.036652	0.000334179	5.81521e-05	0.0476042	0.0116732	0.0117358	0.0446006	0.0200897	0.00772107	0.00451565	0.0303852	0.0054308	0.0198438	0.0145947	0.0635743	0.0379686	0.0310079	0.00162189	0.0051755	0.00589736	0.0059427	0.000487188	0.0128421	0.00418207	0.000356072	0.0187025	0.017542	0.0702082	0.00264322	0.0144032	0.0058164	0.0303171	0.0680342	0.0140753	0.0459565	2.262345
4860	-180.3477	-244.8306	64.48296	0.0919104	0.00414191	0.0736008	0.0162474	0.0981855	0.0330497	0.0139798	0.0268037	0.0289237	0.0526241	0.0390705	0.00419514	0.109445	0.0175166	0.000195208	0.00348896	0.0545412	0.048431	0.0429426	0.0111161	0.00704987	0.0137775	0.0154718	0.0458435	0.0186076	0.0510632	0.0558737	0.0404828	0.0221885	0.00655564	0.00254039	0.0229887	0.0990806	0.106638	0.0218754	0.000772623	0.0112876	0.0104392	0.00136172	0.0242729	0.0382699	0.00302073	0.0182172	0.0159452	0.0239804	0.0237582	0.0206692	0.0755222	0.283684	0.674985	1.48151	3.52505	13.2411	1.867924	0.0615839	0.00277526	0.0493157	0.0108864	0.0657885	0.0221447	0.00936709	0.0179596	0.0193801	0.0352604	0.0261789	0.00281093	0.0733326	0.0117369	0.000130798	0.00233776	0.036545	0.0324509	0.0287734	0.00744824	0.00472372	0.00923152	0.0103668	0.0307172	0.0124679	0.0342146	0.0374378	0.0271252	0.0148672	0.00439256	0.00170217	0.0154034	0.0663883	0.0714522	0.0146575	0.000517691	0.00756317	0.00699469	0.000912413	0.0162639	0.0256425	0.00202402	0.0122063	0.010684	0.0160679	0.015919	0.0138493	1.492441
4896	-176.5751	-240.5662	63.99107	0.0348098	0.00138389	0.0109538	0.0173266	0.0168488	0.0218014	0.00829727	0.0282753	0.00180874	0.015031	0.0180822	0.0215774	0.032342	0.010083	0.00100457	0.00276218	0.0312281	0.0224004	0.00294626	0.00692461	0.0179082	0.00212722	0.00364283	0.00912979	0.0168445	0.0152077	0.00464115	0.00593132	0.00842933	0.0153681	0.000948246	0.00109888	0.0209722	0.0142802	0.0111773	0.0183963	0.00759143	0.0311208	0.0137887	0.098994	0.00634993	0.00848337	0.00229094	0.0476384	0.00266162	0.0239382	0.0500843	0.0128872	0.119762	0.515766	1.93886	8.34989	77.5965	3.14645	0.045507	0.00180916	0.0143199	0.0226511	0.0220266	0.0285011	0.0108471	0.0369644	0.00236458	0.0196501	0.023639	0.0282082	0.0422809	0.0131816	0.00131328	0.00361101	0.0408247	0.0292841	0.00385166	0.00905258	0.0234115	0.00278092	0.00476229	0.0119354	0.0220209	0.0198812	0.0060674	0.00775404	0.0110197	0.0200907	0.00123965	0.00143657	0.0274171	0.0186686	0.0146122	0.0240495	0.00992431	0.0406843	0.0180261	0.129415	0.0083013	0.0110904	0.00299496	0.062278	0.00347955	0.0312946	0.0654755	0.7649324
4932	-180.199	-244.365	64.16599	0.0137476	0.0157668	0.0368477	0.00547891	0.0112419	0.0074275	0.00987865	0.0117721	0.00458116	0.00461181	0.0367403	0.00202865	0.017012	0.00238585	0.00282212	0.00736735	0.0067559	0.0385633	0.0020722	0.0131486	0.00863948	0.015062	0.00253843	0.0140964	0.00911551	0.0119693	0.0101409	0.00604176	0.00393687	0.0340506	0.0023669	0.0164963	0.0032115	0.00139633	0.00827473	0.0162922	0.0258104	0.00417701	0.00878752	0.0133899	0.0135184	0.0237818	0.00332294	0.0306853	0.013614	0.0174249	0.0322469	0.0145576	0.127097	0.52542	1.90324	7.86802	68.6926	3.058322	0.0228883	0.0262501	0.0613476	0.00912181	0.0187166	0.012366	0.0164469	0.0195992	0.00762715	0.00767817	0.0611687	0.0033775	0.0283233	0.00397218	0.00469854	0.0122659	0.0112479	0.0642038	0.00345	0.021891	0.0143838	0.0250766	0.00422622	0.023469	0.0151764	0.0199276	0.0168835	0.0100589	0.00655447	0.0566906	0.00394064	0.0274646	0.00534682	0.00232474	0.0137766	0.0271248	0.0429716	0.00695428	0.0146303	0.0222928	0.0225067	0.0395943	0.00553234	0.0510877	0.0226659	0.0290106	0.0536876	0.6006385
4968	-172.0567	-235.0646	63.00793	0.0166037	0.0213223	0.00489496	0.00693656	0.0105698	0.0105046	0.0117839	0.00051084	0.00694223	0.00910796	0.0220288	0.0177047	0.0448127	0.00123127	0.000967744	0.00559009	0.00735375	0.0135523	0.000509692	0.0077245	0.0216691	0.00439816	0.0160471	0.00815101	0.00576757	0.0115356	0.00251867	0.00450695	0.0162179	0.0187543	0.0011273	0.0193298	0.0165737	0.00109043	0.0104185	0.0130443	0.0233969	0.00227227	0.0100854	0.0246217	0.00806908	0.00509222	0.00597096	0.0117709	0.0124672	0.019061	0.0237828	0.00287386	0.0576086	0.410483	2.43616	17.3585	347.964	4.231472	0.0308393	0.0396036	0.0090918	0.0128838	0.0196321	0.019511	0.0218871	0.000948823	0.0128943	0.0169169	0.0409158	0.0328843	0.0832342	0.00228694	0.00179747	0.0103829	0.0136587	0.0251718	0.000946691	0.0143473	0.0402478	0.00816905	0.0298056	0.0151395	0.0107126	0.021426	0.00467812	0.00837111	0.0301229	0.0348339	0.00209382	0.0359028	0.0307836	0.00202534	0.0193511	0.0242283	0.0434568	0.00422046	0.0187325	0.0457319	0.0149873	0.00945818	0.0110903	0.021863	0.0231563	0.0354034	0.0441737	0.5383932
5004	-187.386	-250.0983	62.71229	0.0675465	0.0628301	0.00509366	0.0533164	0.0633822	0.0209608	0.0151925	0.0134941	0.0324494	0.0105102	0.0220041	0.0108793	0.0807437	0.0261317	0.0293368	0.00618569	0.026994	0.112113	0.00665044	0.0152658	0.00362196	0.00509816	0.0348434	0.0186243	0.0306234	0.00193291	0.0482348	0.0123378	0.0057215	0.0381454	0.00893721	0.00584964	0.0282701	0.0152277	0.0231822	0.025113	0.040977	0.000623741	0.0196966	0.00223354	0.0154585	0.00203388	0.0110578	0.0158301	0.00550292	0.0252318	0.111128	0.00417054	0.0690815	0.434412	2.30196	14.4756	239.777	3.962207	0.054622	0.0508081	0.00411903	0.0431147	0.0512545	0.0169501	0.0122856	0.0109121	0.0262405	0.00849913	0.0177938	0.0087976	0.065294	0.0211316	0.0237234	0.00500211	0.0218289	0.0906607	0.00537793	0.0123448	0.00292893	0.00412267	0.0281764	0.0150607	0.0247639	0.00156306	0.0390054	0.00997709	0.00462674	0.0308466	0.00722715	0.00473035	0.0228609	0.012314	0.0187464	0.0203079	0.0331363	0.000504393	0.0159278	0.00180617	0.0125007	0.00164471	0.00894197	0.0128011	0.00444998	0.0204039	0.0898642	1.236617
5040	-186.7864	-251.5447	64.75825	0.0266105	0.00650755	0.0249211	0.0107995	0.00628952	0.0129262	0.0203964	0.00195432	0.0115885	0.0161737	0.00659601	0.00200013	0.0295483	0.000586401	0.000983524	0.0031947	0.00424577	0.0100455	0.00538518	0.01903	0.0111349	0.011264	0.0129675	0.0076078	0.0305432	0.000613249	0.0108022	0.00888636	0.00390612	0.0205274	0.0133794	0.00223899	0.0486338	0.00429999	0.0143345	0.0123903	0.0115415	0.00865019	0.0127424	0.00286251	0.00175198	0.00580859	0.00218819	0.00652608	0.00286223	0.00692182	0.00157928	0.0322165	0.187235	0.592922	1.68656	5.34089	31.04	2.483941	0.0535695	0.0131003	0.0501685	0.0217404	0.0126614	0.0260218	0.0410599	0.00393424	0.0233288	0.0325592	0.0132784	0.00402646	0.0594835	0.00118048	0.00197993	0.00643124	0.00854714	0.0202226	0.0108409	0.0383091	0.0224155	0.0226756	0.0261048	0.0153152	0.0614864	0.00123453	0.0217458	0.0178891	0.0078634	0.0413237	0.0269341	0.0045073	0.0979046	0.00865629	0.0288567	0.0249428	0.0232341	0.0174137	0.0256516	0.00576251	0.0035269	0.0116932	0.00440504	0.0131376	0.00576194	0.0139343	0.00317925	0.4967472
5076	-174.543	-239.0437	64.50068	0.0236699	0.0144128	0.00924082	0.00742371	0.097255	0.117728	0.00335335	0.0207201	0.0422063	0.00752638	0.00842663	0.0440531	0.00181648	0.00187032	0.0250807	0.011188	0.0761304	0.0301116	0.0553998	0.0402321	0.0244498	0.0298915	0.0115309	0.00648467	0.0137745	0.032915	0.0269352	0.00248866	0.00096847	0.00656649	0.0108655	0.00833036	0.0204926	0.0239312	0.027323	0.0111127	0.0356368	0.0137306	0.00521222	0.0176517	0.00280554	0.016673	0.00766997	0.0236261	0.00956574	0.0455902	0.0212897	0.0395834	0.207016	0.611795	1.63454	4.83055	25.2631	2.335039	0.0216093	0.0131581	0.00843635	0.00677743	0.0887883	0.107479	0.00306142	0.0189163	0.038532	0.00687116	0.00769304	0.040218	0.00165834	0.00170749	0.0228973	0.010214	0.0695028	0.0274902	0.0505769	0.0367297	0.0223213	0.0272893	0.0105271	0.00592013	0.0125754	0.0300495	0.0245903	0.002272	0.000884159	0.00599484	0.00991962	0.00760515	0.0187086	0.0218478	0.0249443	0.0101453	0.0325344	0.0125352	0.00475846	0.016115	0.0025613	0.0152215	0.00700225	0.0215693	0.00873298	0.0416213	0.0194363	1.095358
5112	-176.3673	-240.0993	63.73203	0.0069333	0.0301841	0.021365	0.00534514	0.167535	0.0650907	0.0509387	0.0249429	0.0239786	0.00319307	0.00025296	0.00603031	0.00841338	0.000608083	0.00441085	0.00553744	0.0761201	0.0281525	0.00788862	0.031787	0.00472194	0.0486626	0.000523405	0.0220853	0.0479903	0.0439922	0.00806532	0.00759256	0.00272998	0.0247501	0.0110004	0.0381843	0.0245483	0.0236322	0.0137587	0.00745557	0.0026242	0.0368215	0.00295899	0.0119127	0.0472768	0.00475145	0.0139351	0.0359636	0.0487207	0.042644	0.176084	0.0197338	0.147425	0.550312	1.81715	6.78313	50.6745	2.838352	0.00524418	0.0228305	0.01616	0.00404293	0.12672	0.049233	0.0385288	0.0188662	0.0181368	0.00241516	0.000191333	0.00456118	0.00636368	0.000459939	0.00333626	0.00418838	0.0575754	0.0212938	0.00596676	0.0240429	0.00357156	0.0368072	0.000395891	0.0167048	0.0362987	0.0332746	0.00610041	0.00574283	0.00206489	0.0187204	0.0083204	0.0288817	0.0185677	0.0178749	0.0104067	0.00563921	0.00198488	0.0278509	0.00223811	0.00901048	0.0357591	0.00359388	0.0105401	0.027202	0.0368511	0.0322549	0.133186	1.322094
5148	-183.2143	-245.73	62.51575	0.0130103	0.0516276	0.03741	0.0371895	0.239741	0.0574575	0.00458084	0.0419108	0.0443743	0.0804878	0.00357244	0.0397617	0.0776492	0.00451806	0.053628	0.00462511	0.020983	0.0863095	0.0032227	0.0108019	0.0446917	0.0201629	0.0538052	0.0191357	0.205968	0.0328509	0.00217859	0.0046931	0.0345114	0.105318	0.0202219	0.195983	0.0719647	0.0120979	0.0161001	0.0334219	0.0115196	0.0171491	0.0132903	0.0431881	0.0209611	0.00879839	0.0513106	0.0134141	0.0250731	0.0221124	0.0850503	0.0165668	0.135369	0.535858	1.86617	7.38723	60.3617	2.964839	0.00620178	0.0246099	0.0178327	0.0177276	0.11428	0.027389	0.0021836	0.0199781	0.0211524	0.0383671	0.00170292	0.0189537	0.037014	0.00215368	0.0255635	0.00220471	0.0100022	0.0411422	0.0015362	0.00514907	0.0213037	0.00961128	0.025648	0.00912164	0.0981814	0.0156594	0.0010385	0.00223712	0.016451	0.0502033	0.00963944	0.0934216	0.0343043	0.00576684	0.00767465	0.0159316	0.00549118	0.00817469	0.00633527	0.020587	0.00999177	0.00419403	0.0244589	0.00639424	0.0119519	0.0105406	0.0405419	2.097835
5184	-185.6253	-250.1996	64.57421	0.00339099	0.0599446	0.0119019	0.0150169	0.0145555	0.0119252	0.00375142	0.00755053	0.0188659	0.00271401	0.034991	0.00954081	0.0215846	0.00213311	0.000348022	0.000513091	0.0304278	0.021274	0.00232561	0.0121817	0.034054	0.0329764	0.0097961	0.0110252	0.0378838	0.0279618	0.0124651	0.00215227	0.00529669	0.0153243	0.014824	0.0515735	0.00760196	0.00869984	0.0172265	0.0229504	0.0224253	0.0061214	0.0187296	0.0233028	0.0300255	0.00211484	0.00657181	0.00197056	0.0286456	0.00744917	0.00371047	0.0284078	0.176091	0.58168	1.71916	5.67888	35.2016	2.574915	0.00453453	0.0801596	0.0159156	0.020081	0.0194641	0.0159467	0.0050165	0.0100968	0.025228	0.00362924	0.046791	0.0127582	0.0288635	0.00285246	0.000465384	0.000686119	0.0406889	0.0284482	0.00310987	0.0162897	0.0455379	0.0440969	0.0130996	0.0147433	0.0506593	0.0373913	0.0166687	0.00287807	0.00708288	0.020492	0.0198231	0.0689655	0.0101656	0.0116337	0.0230357	0.0306899	0.0299877	0.0081857	0.0250458	0.0311612	0.040151	0.00282803	0.00878801	0.00263509	0.0383057	0.00996124	0.00496175	0.7478156
5220	-174.841	-238.5736	63.73263	0.00953437	0.0107384	0.0107129	0.00316059	0.0217717	0.00389386	0.00658594	8.83017e-05	0.000919021	0.00800932	0.00306096	0.00196854	0.0203697	4.79888e-05	0.00173537	5.02044e-06	0.00104344	0.0074198	0.00392819	0.00215504	0.00549077	0.0125401	0.00183679	0.00966753	0.0202103	0.000462024	0.00522124	0.00101279	0.00883785	0.00477953	0.00060346	0.00670303	0.00469231	0.00145349	0.0106355	0.0130839	0.00211082	0.0166384	0.00439683	0.00793464	0.00921136	0.00086931	0.00207272	0.00928259	0.000396802	0.00165153	0.00736838	0.00933739	0.102347	0.49109	2.03629	9.77071	107.096	3.379428	0.0333006	0.0375059	0.0374167	0.011039	0.0760419	0.0136001	0.0230026	0.00030841	0.00320985	0.027974	0.010691	0.00687548	0.071145	0.00016761	0.00606109	1.75348e-05	0.00364441	0.025915	0.0137199	0.00752687	0.0191775	0.0437986	0.00641533	0.0337657	0.0705884	0.0016137	0.0182362	0.00353735	0.0308678	0.0166934	0.0021077	0.0234116	0.0163888	0.0050766	0.0371463	0.0456981	0.00737243	0.0581128	0.0153567	0.0277132	0.0321724	0.00303623	0.00723935	0.0324212	0.0013859	0.00576828	0.0257354	0.2863125
5256	-172.6632	-234.6403	61.97708	0.0093618	0.00297391	0.00127016	0.089534	0.155457	0.0768071	0.0437584	0.00130762	0.0472144	0.0260406	0.193633	0.022693	0.109291	5.12842e-05	0.0067186	6.39312e-05	0.0635077	0.0289804	0.00346425	0.0515325	0.0240612	0.130233	0.0282322	0.0319127	0.155864	0.0293692	0.00381824	0.116027	0.137486	0.0116919	0.0356338	0.0392748	0.308736	0.0149857	0.00645824	0.00830587	0.150011	0.0116057	0.0286581	0.00239256	0.10554	0.00882435	0.0264557	0.0345333	0.0197095	0.00489908	0.0879035	0.0186161	0.143291	0.545452	1.83334	6.97879	53.717	2.880511	0.0037503	0.00119134	0.000508819	0.035867	0.0622753	0.0307686	0.0175294	0.000523828	0.0189139	0.0104318	0.0775684	0.00909073	0.0437814	2.05442e-05	0.00269144	2.56106e-05	0.0254409	0.0116094	0.00138776	0.0206437	0.0096388	0.0521707	0.0113097	0.0127841	0.0624384	0.0117652	0.00152957	0.0464797	0.0550763	0.00468373	0.0142748	0.0157333	0.123678	0.00600322	0.00258715	0.0033273	0.0600939	0.00464917	0.0114803	0.00095845	0.042279	0.003535	0.010598	0.0138339	0.00789555	0.00196255	0.0352138	2.496282
